id,text,label,pos
,symmetric,O,JJ
,encryption,O,NN
,to,O,TO
,encrypt,O,VB
,files,B-file,NNS
,.,O,.
Sentence: 3567,Files,B-file,NNS
,have,O,VBP
,been,O,VBN
,encrypted,O,VBN
,with,O,IN
,their,B-file,PRP$
,own,I-file,JJ
,AES,I-file,NNP
,key,I-file,NN
,and,O,CC
,given,O,VBN
,a,O,DT
,file,O,JJ
,extension,O,NN
,of,O,IN
,.RYK,O,NN
,.,O,.
Sentence: 3568,Encrypted,B-file,VBN
,directories,I-file,NNS
,have,O,VBP
,had,O,VBD
,a,O,DT
,ransom,O,JJ
,note,O,NN
,of,O,IN
,RyukReadMe.txt,B-file,NNP
,written,O,VBN
,to,O,TO
,the,B-file,DT
,directory,I-file,NN
,.,O,.
Sentence: 3569,Ryuk,B-software,NNP
,has,O,VBZ
,enumerated,O,VBN
,files,B-file,NNS
,and,O,CC
,folders,B-file,NNS
,on,O,IN
,all,B-device,DT
,mounted,I-device,VBN
,drives,I-device,NNS
,.,O,.
Sentence: 3570,Ryuk,B-software,NNP
,can,O,MD
,launch,O,VB
,icacls  /grant Everyone:F /T /C /Q,B-tool,NN
,to,O,TO
,delete,O,VB
,every,O,DT
,access-based,O,JJ
,restrictions,O,NNS
,on,O,IN
,files,B-file,NNS
,and,O,CC
,directories,B-file,NNS
,.,O,.
Sentence: 3571,Ryuk,B-software,NNP
,has,O,VBZ
,constructed,O,VBN
,legitimate,O,JJ
,appearing,O,VBG
,installation,O,NN
,folder,O,NN
,paths,O,NNS
,by,O,IN
,calling,O,VBG
,GetWindowsDirectoryW,B-tool,NNP
,and,O,CC
,then,O,RB
,inserting,O,VBG
,a,O,DT
,nulls,O,JJ
,byte,O,NN
,at,O,IN
,the,O,DT
,fourth,O,JJ
,character,O,NN
,of,O,IN
,the,B-file,DT
,path,I-file,NN
,.,O,.
Sentence: 3572,For,O,IN
,Windows,O,NNP
,Vista,O,NNP
,or,O,CC
,higher,O,JJR
,",",O,","
,the,B-file,DT
,path,I-file,NN
,would,O,MD
,appear,O,VB
,as,O,IN
,C:\Users\Public,B-file,NNP
,.,O,.
Sentence: 3573,Ryuk,B-software,NNP
,can,O,MD
,use,O,VB
,anti-disassembly,O,RB
,and,O,CC
,code,O,VB
,transformation,O,NN
,obfuscation,O,NN
,techniques,O,NNS
,.,O,.
Sentence: 3574,Ryuk,B-software,NNP
,has,O,VBZ
,injected,O,VBN
,itself,O,PRP
,into,O,IN
,remote,B-tool,JJ
,processes,I-tool,NNS
,to,O,TO
,encrypt,O,VB
,files,B-file,NNS
,using,O,VBG
,a,O,DT
,combination,O,NN
,of,O,IN
,VirtualAlloc,B-tool,NNP
,",",O,","
,WriteProcessMemory,B-tool,NNP
,",",O,","
,and,O,CC
,CreateRemoteThread,B-tool,NNP
,.,O,.
Sentence: 3575,Ryuk,B-software,NNP
,can,O,MD
,remotely,O,RB
,create,O,VB
,a,B-tool,DT
,scheduled,I-tool,JJ
,task,I-tool,NN
,to,O,TO
,execute,O,VB
,itself,O,PRP
,on,O,IN
,a,B-application,DT
,system,I-application,NN
,.,O,.
Sentence: 3576,Ryuk,B-software,NNP
,has,O,VBZ
,called,O,VBN
,kill.bat,B-file,NN
,for,O,IN
,stopping,O,VBG
,services,B-tool,NNS
,",",O,","
,disabling,O,VBG
,services,B-tool,NNS
,and,O,CC
,killing,O,VBG
,processes,B-tool,NNS
,.,O,.
Sentence: 3577,Ryuk,B-software,NNP
,has,O,VBZ
,been,O,VBN
,observed,O,VBN
,to,O,TO
,query,O,VB
,the,B-file,DT
,registry,I-file,NN
,key,I-file,JJ
,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Nls\Language,I-file,NNP
,and,O,CC
,the,O,DT
,value,O,NN
,InstallLanguage,O,NNP
,.,O,.
Sentence: 3578,Ryuk,B-software,NNP
,has,O,VBZ
,called,O,VBN
,GetIpNetTable,B-tool,NNP
,in,O,IN
,attempt,O,NN
,to,O,TO
,identify,O,VB
,all,B-device,DT
,mounted,I-device,VBN
,drives,I-device,NNS
,and,O,CC
,hosts,B-device,NNS
,that,O,WDT
,have,O,VBP
,Address,O,NNP
,Resolution,O,NNP
,Protocol,O,NNP
,entries,O,NNS
,.,O,.
Sentence: 3579,Ryuk,B-software,NNP
,has,O,VBZ
,used,O,VBN
,Wake-on-Lan,B-tool,NNP
,to,O,TO
,power,O,NN
,on,O,IN
,turned,O,VBD
,off,O,RP
,systems,B-application,NNS
,for,O,IN
,lateral,O,JJ
,movement,O,NN
,.,O,.
Sentence: 3580,Ryuk,B-software,NNP
,can,O,MD
,use,O,VB
,stolen,O,VBN
,domain,O,NN
,admin,O,NN
,accounts,O,NNS
,to,O,TO
,move,O,VB
,laterally,O,RB
,within,O,IN
,a,O,DT
,victim,O,NN
,domain,O,NN
,.,O,.
Sentence: 3581,S-Type,O,JJ
,runs,O,VBZ
,the,B-tool,DT
,command,I-tool,NN
,net user,I-tool,NN
,on,O,IN
,a,B-application,DT
,victim,I-application,NN
,.,O,.
Sentence: 3582,S-Type,B-software,NN
,also,O,RB
,runs,O,VBZ
,tests,O,NNS
,to,O,TO
,determine,O,VB
,the,O,DT
,privilege,O,NN
,level,O,NN
,of,O,IN
,the,B-application,DT
,compromised,I-application,VBN
,user,I-application,NN
,.,O,.
Sentence: 3583,S-Type,B-software,JJ
,may,O,MD
,create,O,VB
,the,B-file,DT
,file,I-file,NN
,%HOMEPATH%\Start Menu\Programs\Startup\Realtek {Unique Identifier}.lnk,I-file,NN
,",",O,","
,which,O,WDT
,points,O,VBZ
,to,O,TO
,the,B-file,DT
,malicious,I-file,JJ
,msdtc.exe,I-file,NN
,file,I-file,NN
,already,O,RB
,created,O,VBN
,in,O,IN
,the,B-file,DT
,%CommonFiles%,I-file,NNP
,directory,I-file,NN
,.,O,.
Sentence: 3584,S-Type,B-software,JJ
,uses,O,NNS
,Base64,B-tool,NNP
,encoding,I-tool,VBG
,for,O,IN
,C2,O,NNP
,traffic,O,NN
,.,O,.
Sentence: 3585,S-Type,B-software,JJ
,primarily,O,RB
,uses,O,VBZ
,port,O,NN
,80,O,CD
,for,O,IN
,C2,B-device,NNP
,",",O,","
,but,O,CC
,falls,O,VBZ
,back,O,RB
,to,O,TO
,ports,O,NNS
,443,O,CD
,or,O,CC
,8080,O,CD
,if,O,IN
,initial,O,JJ
,communication,O,NN
,fails,O,NNS
,.,O,.
Sentence: 3586,S-Type,B-software,JJ
,runs,O,VBZ
,the,B-tool,DT
,command,I-tool,NN
,net start,I-tool,NN
,on,O,IN
,a,B-application,DT
,victim,I-application,NN
,.,O,.
Sentence: 3587,Most,B-software,JJS
,Sakula,I-software,JJ
,samples,I-software,NNS
,maintain,O,VBP
,persistence,O,NN
,by,O,IN
,setting,O,VBG
,the,B-file,DT
,Registry,I-file,NNP
,key,I-file,JJ
,SOFTWARE\Microsoft\Windows\CurrentVersion\Run\,I-file,NNP
,in,O,IN
,the,O,DT
,HKLM,O,NNP
,or,O,CC
,HKCU,B-device,NNP
,hive,I-device,JJ
,",",O,","
,with,O,IN
,the,B-file,DT
,Registry,I-file,NNP
,value,I-file,NN
,and,O,CC
,file,O,NN
,name,O,NN
,varying,O,NN
,by,O,IN
,sample,O,NN
,.,O,.
Sentence: 3588,Sakula,B-software,NNP
,also,O,RB
,has,O,VBZ
,the,O,DT
,capability,O,NN
,to,O,TO
,invoke,O,VB
,a,B-tool,DT
,reverse,I-tool,NN
,shell,I-tool,NN
,.,O,.
Sentence: 3589,Sakula,B-software,NNP
,uses,O,VBZ
,DLL,O,NNP
,side-loading,O,NN
,",",O,","
,typically,O,RB
,using,O,VBG
,a,O,DT
,digitally,O,RB
,signed,O,VBN
,sample,O,NN
,of,O,IN
,Kaspersky,O,NNP
,Anti-Virus,O,NNP
,6,O,CD
,for,O,IN
,Windows,O,NNP
,Workstations,O,NNP
,to,O,TO
,load,O,VB
,malicious,B-file,JJ
,DLL,I-file,NNP
,files,I-file,NNS
,.,O,.
Sentence: 3590,SamSam,B-software,NNP
,uses,O,VBZ
,custom,B-information,JJ
,batch,I-information,NN
,scripts,I-information,NNS
,to,O,TO
,execute,O,VB
,some,O,DT
,of,O,IN
,its,O,PRP$
,components,O,NNS
,.,O,.
Sentence: 3591,SamSam,B-software,NNP
,has,O,VBZ
,been,O,VBN
,seen,O,VBN
,using,O,VBG
,AES,B-tool,NNP
,or,O,CC
,DES,B-tool,NNP
,to,O,TO
,encrypt,O,VB
,payloads,B-information,NNS
,and,O,CC
,payload,O,NN
,components,O,NNS
,.,O,.
Sentence: 3592,SDBbot,B-software,NNP
,has,O,VBZ
,the,O,DT
,ability,O,NN
,to,O,TO
,use,O,VB
,the,B-tool,DT
,command,I-tool,NN
,shell,I-tool,NN
,to,O,TO
,execute,O,VB
,commands,B-tool,NNS
,on,O,IN
,a,B-device,DT
,compromised,I-device,JJ
,host,I-device,NN
,.,O,.
Sentence: 3593,SDBbot,B-software,NNP
,has,O,VBZ
,the,O,DT
,ability,O,NN
,to,O,TO
,decrypt,O,VB
,and,O,CC
,decompress,O,VB
,its,B-information,PRP$
,payload,I-information,NN
,to,O,TO
,enable,O,VB
,code,O,JJ
,execution,O,NN
,.,O,.
Sentence: 3594,SDBbot,B-software,NNP
,has,O,VBZ
,the,O,DT
,ability,O,NN
,to,O,TO
,use,O,VB
,application,O,NN
,shimming,O,VBG
,for,O,IN
,persistence,O,NN
,if,O,IN
,it,O,PRP
,detects,O,VBZ
,it,O,PRP
,is,O,VBZ
,running,O,VBG
,as,O,RB
,admin,O,NN
,on,O,IN
,Windows,O,NNP
,XP,O,NNP
,or,O,CC
,7,O,CD
,.,O,.
Sentence: 3595,SDBbot,B-software,NNP
,has,O,VBZ
,the,O,DT
,ability,O,NN
,to,O,TO
,get,O,VB
,directory,O,JJ
,listings,O,NNS
,or,O,CC
,drive,B-information,JJ
,information,I-information,NN
,on,O,IN
,a,B-device,DT
,compromised,I-device,JJ
,host,I-device,NN
,.,O,.
Sentence: 3596,SDBbot,B-software,NNP
,has,O,VBZ
,the,O,DT
,ability,O,NN
,to,O,TO
,clean,O,VB
,up,O,RP
,and,O,CC
,remove,O,VB
,data,O,NNS
,structures,O,NNS
,from,O,IN
,a,B-device,DT
,compromised,I-device,JJ
,host,I-device,NN
,.,O,.
Sentence: 3597,SDBbot,B-software,NNP
,has,O,VBZ
,the,O,DT
,ability,O,NN
,to,O,TO
,download,O,VB
,a,B-file,DT
,DLL,I-file,NNP
,from,O,IN
,C2,B-device,NNP
,to,O,TO
,a,B-device,DT
,compromised,I-device,VBN
,host,I-device,NN
,.,O,.
Sentence: 3598,SDBbot,B-software,NNP
,has,O,VBZ
,the,O,DT
,ability,O,NN
,to,O,TO
,XOR,B-tool,VB
,the,B-information,DT
,strings,I-information,NNS
,for,O,IN
,its,O,PRP$
,installer,O,NN
,component,O,NN
,with,O,IN
,a,O,DT
,hardcoded,O,JJ
,128,O,CD
,byte,O,NN
,key,O,NN
,.,O,.
Sentence: 3599,SDBbot,B-software,NNP
,has,O,VBZ
,the,O,DT
,ability,O,NN
,to,O,TO
,inject,O,VB
,a,B-file,DT
,downloaded,I-file,JJ
,DLL,I-file,NNP
,into,O,IN
,a,O,DT
,newly,O,RB
,created,O,VBN
,rundll32.exe,O,NN
,process,O,NN
,.,O,.
Sentence: 3600,SDBbot,B-software,NNP
,has,O,VBZ
,the,O,DT
,ability,O,NN
,to,O,TO
,record,O,VB
,video,O,NN
,on,O,IN
,a,B-device,DT
,compromised,I-device,JJ
,host,I-device,NN
,.,O,.
Sentence: 3601,SDelete,B-software,NNP
,deletes,O,VBZ
,data,B-information,NNS
,in,O,IN
,a,O,DT
,way,O,NN
,that,O,WDT
,makes,O,VBZ
,it,O,PRP
,unrecoverable,O,JJ
,.,O,.
Sentence: 3602,SDelete,B-software,NNP
,deletes,O,VBZ
,data,B-information,NNS
,in,O,IN
,a,O,DT
,way,O,NN
,that,O,WDT
,makes,O,VBZ
,it,O,PRP
,unrecoverable,O,JJ
,.,O,.
Sentence: 3603,SeaDuke,B-software,NNP
,uses,O,VBZ
,a,B-tool,DT
,module,I-tool,NN
,to,O,TO
,execute,O,VB
,Mimikatz,B-tool,NNP
,with,O,IN
,PowerShell,B-tool,NNP
,to,O,TO
,perform,O,VB
,Pass,O,NNP
,the,B-information,DT
,Ticket,I-information,NNP
,.,O,.
Sentence: 3604,Some,B-software,DT
,SeaDuke,I-software,NNP
,samples,I-software,NNS
,have,O,VBP
,a,B-tool,DT
,module,I-tool,NN
,to,O,TO
,extract,O,VB
,email,O,NN
,from,O,IN
,Microsoft,B-device,NNP
,Exchange,I-device,NNP
,servers,I-device,NNS
,using,O,VBG
,compromised,B-information,JJ
,credentials,I-information,NNS
,.,O,.
Sentence: 3605,SeaDuke,B-software,NNP
,is,O,VBZ
,capable,O,JJ
,of,O,IN
,uploading,O,VBG
,and,O,CC
,downloading,O,VBG
,files,B-file,NNS
,.,O,.
Sentence: 3606,SeaDuke,B-software,NNP
,has,O,VBZ
,been,O,VBN
,packed,O,VBN
,with,O,IN
,the,B-tool,DT
,UPX,I-tool,NNP
,packer,I-tool,NN
,.,O,.
Sentence: 3607,Seasalt,B-software,NNP
,uses,O,VBZ
,HTTP,B-tool,NNP
,for,O,IN
,C2,O,NNP
,communications,O,NNS
,.,O,.
Sentence: 3608,Seasalt,B-software,NNP
,creates,O,VBZ
,a,B-file,DT
,Registry,I-file,NNP
,entry,I-file,NN
,to,O,TO
,ensure,O,VB
,infection,O,NN
,after,O,IN
,reboot,O,NN
,under,O,IN
,HKLM\Software\Microsoft\Windows\currentVersion\Run,B-file,NNP
,.,O,.
Sentence: 3609,Seasalt,B-software,NNP
,has,O,VBZ
,a,B-tool,DT
,command,I-tool,NN
,to,O,TO
,download,O,VB
,additional,B-file,JJ
,files,I-file,NNS
,.,O,.
Sentence: 3610,Seasalt,B-software,NNP
,has,O,VBZ
,masqueraded,O,VBN
,as,O,IN
,a,B-tool,DT
,service,I-tool,NN
,called,O,VBN
,"""SaSaut""",O,NN
,with,O,IN
,a,O,DT
,display,O,NN
,name,O,NN
,of,O,IN
,"""System",B-tool,NNP
,Authorization,I-tool,NNP
,"Service""",I-tool,NNP
,in,O,IN
,an,O,DT
,apparent,O,JJ
,attempt,O,NN
,to,O,TO
,masquerade,O,VB
,as,O,IN
,a,B-tool,DT
,legitimate,I-tool,JJ
,service,I-tool,NN
,.,O,.
Sentence: 3611,Seasalt,B-software,NNP
,obfuscates,O,VBZ
,configuration,B-information,NN
,data,I-information,NNS
,.,O,.
Sentence: 3612,Seasalt,B-software,NNP
,has,O,VBZ
,a,B-tool,DT
,command,I-tool,NN
,to,O,TO
,perform,O,VB
,a,O,DT
,process,O,NN
,listing,O,NN
,.,O,.
Sentence: 3613,SEASHARPEE,B-software,NNP
,is,O,VBZ
,a,B-tool,DT
,Web,I-tool,NNP
,shell,I-tool,NN
,.,O,.
Sentence: 3614,ServHelper,B-software,NNP
,uses,O,VBZ
,HTTP,B-tool,NNP
,for,O,IN
,C2,B-device,NNP
,.,O,.
Sentence: 3615,ServHelper,B-software,NNP
,has,O,VBZ
,the,O,DT
,ability,O,NN
,to,O,TO
,execute,O,VB
,a,B-information,DT
,PowerShell,I-information,NNP
,script,I-information,NN
,to,O,TO
,get,O,VB
,information,B-information,NN
,from,O,IN
,the,B-device,DT
,infected,I-device,JJ
,host,I-device,NN
,.,O,.
Sentence: 3616,ServHelper,B-software,NNP
,can,O,MD
,execute,O,VB
,shell,B-tool,VB
,commands,I-tool,NNS
,against,O,IN
,cmd,B-tool,NN
,.,O,.
Sentence: 3617,ServHelper,B-software,NNP
,has,O,VBZ
,created,O,VBN
,a,B-application,DT
,new,I-application,JJ
,user,I-application,NN
,and,O,CC
,added,O,VBD
,it,O,PRP
,to,O,TO
,the,B-application,DT
,"""Remote",I-application,NNP
,Desktop,I-application,NNP
,"Users""",I-application,NNP
,and,O,CC
,"""Administrators""",B-application,NNP
,groups,I-application,NNS
,.,O,.
Sentence: 3618,ServHelper,B-software,NNP
,may,O,MD
,download,O,VB
,additional,B-file,JJ
,files,I-file,NNS
,to,O,TO
,execute,O,VB
,.,O,.
Sentence: 3619,ServHelper,B-software,NNP
,contains,O,VBZ
,a,B-tool,DT
,module,I-tool,NN
,for,O,IN
,downloading,O,VBG
,and,O,CC
,executing,O,VBG
,DLLs,B-file,NNP
,that,O,IN
,leverages,O,VBZ
,rundll32.exe,B-tool,NN
,.,O,.
Sentence: 3620,ServHelper,B-software,NNP
,will,O,MD
,attempt,O,VB
,to,O,TO
,enumerate,O,VB
,the,O,DT
,username,O,NN
,of,O,IN
,the,B-application,DT
,victim,I-application,NN
,.,O,.
Sentence: 3621,ShadowPad,B-software,NNP
,communicates,O,VBZ
,over,O,IN
,HTTP,B-tool,NNP
,to,O,TO
,retrieve,O,VB
,a,B-information,DT
,string,I-information,NN
,that,O,WDT
,is,O,VBZ
,decoded,O,VBN
,into,O,IN
,a,B-application,DT
,C2,I-application,NNP
,server,I-application,NN
,URL,I-application,NNP
,.,O,.
Sentence: 3622,ShadowPad,B-software,NNP
,has,O,VBZ
,used,O,VBN
,FTP,B-tool,NNP
,for,O,IN
,C2,O,NNP
,communications,O,NNS
,.,O,.
Sentence: 3623,ShadowPad,B-software,NNP
,has,O,VBZ
,used,O,VBN
,DNS,O,NNP
,tunneling,O,VBG
,for,O,IN
,C2,O,NNP
,communications,O,NNS
,.,O,.
Sentence: 3624,ShadowPad,B-software,NNP
,has,O,VBZ
,encoded,O,VBN
,data,B-information,NNS
,as,O,IN
,readable,O,JJ
,Latin,O,JJ
,characters,O,NNS
,.,O,.
Sentence: 3625,ShadowPad,B-software,NNP
,has,O,VBZ
,decrypted,O,VBN
,a,O,DT
,binary,O,JJ
,blob,O,NN
,to,O,TO
,start,O,VB
,execution,O,NN
,.,O,.
Sentence: 3626,ShadowPad,B-software,NNP
,has,O,VBZ
,deleted,O,VBN
,arbitrary,B-file,JJ
,Registry,I-file,NNP
,values,I-file,NNS
,.,O,.
Sentence: 3627,ShadowPad,B-software,NNP
,maintains,O,VBZ
,a,O,DT
,configuration,O,NN
,block,O,NN
,and,O,CC
,virtual,B-application,JJ
,file,I-application,NN
,system,I-application,NN
,in,O,IN
,the,B-file,DT
,Registry,I-file,NNP
,.,O,.
Sentence: 3628,ShadowPad,B-software,NNP
,has,O,VBZ
,used,O,VBN
,UDP,B-tool,NNP
,for,O,IN
,C2,O,NNP
,communications,O,NNS
,.,O,.
Sentence: 3629,ShadowPad,B-software,NNP
,has,O,VBZ
,collected,O,VBN
,the,B-information,DT
,PID,I-information,NNP
,of,O,IN
,a,B-tool,DT
,malicious,I-tool,JJ
,process,I-tool,NN
,.,O,.
Sentence: 3630,ShadowPad,B-software,NNP
,has,O,VBZ
,injected,O,VBN
,an,B-tool,DT
,install,I-tool,NN
,module,I-tool,NN
,into,O,IN
,a,B-tool,DT
,newly,I-tool,RB
,created,I-tool,VBN
,process,I-tool,NN
,.,O,.
Sentence: 3631,ShadowPad,B-software,NNP
,has,O,VBZ
,sent,O,VBN
,data,B-information,NNS
,back,O,RB
,to,O,TO
,C2,B-device,NNP
,every,O,DT
,8,O,CD
,hours,O,NNS
,.,O,.
Sentence: 3632,Shamoon,B-software,NN
,attempts,O,NNS
,to,O,TO
,disable,O,VB
,UAC,O,NNP
,remote,O,VB
,restrictions,O,NNS
,by,O,IN
,modifying,O,VBG
,the,B-file,DT
,Registry,I-file,NNP
,.,O,.
Sentence: 3633,Shamoon,B-software,NN
,can,O,MD
,impersonate,O,VB
,tokens,B-information,NNS
,using,O,VBG
,LogonUser,B-tool,NNP
,",",O,","
,ImpersonateLoggedOnUser,B-tool,NNP
,",",O,","
,and,O,CC
,ImpersonateNamedPipeClient,B-tool,NNP
,.,O,.
Sentence: 3634,Shamoon,B-software,NN
,has,O,VBZ
,used,O,VBN
,HTTP,B-tool,NNP
,for,O,IN
,C2,B-device,NNP
,.,O,.
Sentence: 3635,Shamoon,B-software,NN
,has,O,VBZ
,been,O,VBN
,seen,O,VBN
,overwriting,O,VBG
,features,O,NNS
,of,O,IN
,disk,O,NN
,structure,O,NN
,such,O,JJ
,as,O,IN
,the,O,DT
,MBR,O,NNP
,.,O,.
Sentence: 3636,Shamoon,B-software,NN
,can,O,MD
,download,O,VB
,an,B-tool,DT
,executable,I-tool,JJ
,to,O,TO
,run,O,VB
,on,O,IN
,the,B-application,DT
,victim,I-application,NN
,.,O,.
Sentence: 3637,Shamoon,B-software,NN
,attempts,O,NNS
,to,O,TO
,copy,O,VB
,itself,O,PRP
,to,O,TO
,remote,B-device,VB
,machines,I-device,NNS
,on,O,IN
,the,B-device,DT
,network,I-device,NN
,.,O,.
Sentence: 3638,Shamoon,B-software,NNP
,creates,O,VBZ
,a,B-tool,DT
,new,I-tool,JJ
,service,I-tool,NN
,named,O,VBN
,"""ntssrv""",O,NNP
,that,O,WDT
,attempts,O,VBZ
,to,O,TO
,appear,O,VB
,legitimate,O,JJ
,.,O,.
Sentence: 3639,Newer,O,NNP
,versions,O,NNS
,create,O,VBP
,the,B-tool,DT
,"""MaintenaceSrv""",I-tool,NNP
,service,I-tool,NN
,",",O,","
,which,O,WDT
,misspells,O,VBZ
,the,O,DT
,word,O,NN
,"""maintenance""",O,NN
,.,O,.
Sentence: 3640,Once,O,RB
,Shamoon,B-software,NNP
,has,O,VBZ
,access,O,NN
,to,O,TO
,a,B-device,DT
,network,I-device,NN
,share,I-device,NN
,",",O,","
,it,O,PRP
,enables,O,VBZ
,the,B-tool,DT
,RemoteRegistry,I-tool,NNP
,service,I-tool,NN
,on,O,IN
,the,B-application,DT
,target,I-application,NN
,system,I-application,NN
,.,O,.
Sentence: 3641,Shamoon,B-software,NN
,contains,O,VBZ
,base64-encoded,B-information,JJ
,strings,I-information,NNS
,.,O,.
Sentence: 3642,Shamoon,B-software,NNP
,queries,O,NNS
,several,B-file,JJ
,Registry,I-file,NNP
,keys,I-file,NNS
,to,O,TO
,identify,O,VB
,hard,O,JJ
,disk,O,NN
,partitions,O,NNS
,to,O,TO
,overwrite,O,VB
,.,O,.
Sentence: 3643,Shamoon,B-software,NN
,accesses,O,NNS
,network,B-device,NN
,share(s),I-device,NN
,",",O,","
,enables,O,VBZ
,share,O,NN
,access,O,NN
,to,O,TO
,the,B-device,DT
,target,I-device,NN
,device,I-device,NN
,",",O,","
,copies,O,VBZ
,an,B-information,DT
,executable,I-information,JJ
,payload,I-information,NN
,to,O,TO
,the,B-application,DT
,target,I-application,NN
,system,I-application,NN
,.,O,.
Sentence: 3644,Shamoon,B-software,NN
,obtains,O,VBZ
,the,B-application,DT
,victim,I-application,NN
,’s,O,NNP
,operating,B-information,NN
,system,I-information,NN
,version,I-information,NN
,and,O,CC
,keyboard,B-information,NN
,layout,I-information,NN
,and,O,CC
,sends,O,VBZ
,the,B-information,DT
,information,I-information,NN
,to,O,TO
,the,B-device,DT
,C2,I-device,NNP
,server,I-device,NN
,.,O,.
Sentence: 3645,Shamoon,B-software,NN
,obtains,O,VBZ
,the,O,DT
,target,O,NN
,’s,O,NNP
,IP,B-information,NNP
,address,I-information,NN
,and,O,CC
,local,B-information,JJ
,network,I-information,NN
,segment,I-information,NN
,.,O,.
Sentence: 3646,Shamoon,B-software,NNP
,creates,O,VBZ
,a,B-tool,DT
,new,I-tool,JJ
,service,I-tool,NN
,named,O,VBN
,"""ntssrv""",O,NNP
,to,O,TO
,execute,O,VB
,the,B-information,DT
,payload,I-information,NN
,.,O,.
Sentence: 3647,Shamoon,B-software,NN
,can,O,MD
,also,O,RB
,spread,O,VB
,via,O,IN
,PsExec,B-tool,NNP
,.,O,.
Sentence: 3648,If,O,IN
,Shamoon,B-software,NNP
,cannot,O,VBD
,access,O,NN
,shares,O,NNS
,using,O,VBG
,current,O,JJ
,privileges,O,NNS
,",",O,","
,it,O,PRP
,attempts,O,VBZ
,access,O,NN
,using,O,VBG
,hard,O,RB
,coded,O,VBN
,",",O,","
,domain-specific,B-information,JJ
,credentials,I-information,NNS
,gathered,O,VBN
,earlier,O,RBR
,in,O,IN
,the,O,DT
,intrusion,O,NN
,.,O,.
Sentence: 3649,SharpStage,B-software,NN
,can,O,MD
,execute,O,VB
,arbitrary,B-tool,JJ
,commands,I-tool,NNS
,with,O,IN
,PowerShell,B-tool,NNP
,.,O,.
Sentence: 3650,SharpStage,B-software,NN
,can,O,MD
,execute,O,VB
,arbitrary,B-tool,JJ
,commands,I-tool,NNS
,with,O,IN
,the,B-tool,DT
,command,I-tool,NN
,line,I-tool,NN
,.,O,.
Sentence: 3651,SharpStage,B-software,NN
,has,O,VBZ
,decompressed,O,VBN
,data,B-information,NNS
,received,O,VBD
,from,O,IN
,the,B-device,DT
,C2,I-device,NNP
,server,I-device,NN
,.,O,.
Sentence: 3652,SharpStage,B-software,NN
,has,O,VBZ
,the,O,DT
,ability,O,NN
,to,O,TO
,capture,O,VB
,the,B-application,DT
,victim,I-application,NN
,’s,O,NNP
,screen,B-device,NN
,.,O,.
Sentence: 3653,SharpStage,B-software,NN
,has,O,VBZ
,checked,O,VBN
,the,O,DT
,system,O,NN
,settings,O,VBZ
,to,O,TO
,see,O,VB
,if,O,IN
,Arabic,O,NNP
,is,O,VBZ
,the,O,DT
,configured,O,JJ
,language,O,NN
,.,O,.
Sentence: 3654,SharpStage,B-software,NN
,has,O,VBZ
,been,O,VBN
,used,O,VBN
,to,O,TO
,target,O,VB
,Arabic-speaking,B-application,JJ
,users,I-application,NNS
,and,O,CC
,used,O,VBD
,code,B-information,NN
,that,O,IN
,checks,O,NNS
,if,O,IN
,the,B-device,DT
,compromised,I-device,JJ
,machine,I-device,NN
,has,O,VBZ
,the,O,DT
,Arabic,O,NNP
,language,O,NN
,installed,O,VBD
,.,O,.
Sentence: 3655,SharpStage,B-software,NN
,has,O,VBZ
,used,O,VBN
,a,B-tool,DT
,legitimate,I-tool,JJ
,web,I-tool,NN
,service,I-tool,NN
,for,O,IN
,evading,O,VBG
,detection,O,NN
,.,O,.
Sentence: 3656,SHARPSTATS,B-software,NNP
,has,O,VBZ
,used,O,VBN
,base64,B-tool,IN
,encoding,I-tool,VBG
,and,O,CC
,XOR,B-tool,NNP
,to,O,TO
,obfuscate,O,VB
,PowerShell,B-information,NNP
,scripts,I-information,NNS
,.,O,.
Sentence: 3657,SHARPSTATS,B-software,NNP
,has,O,VBZ
,the,O,DT
,ability,O,NN
,to,O,TO
,identify,O,VB
,the,O,DT
,IP,O,NNP
,address,O,NN
,",",O,","
,machine,O,NN
,name,O,NN
,",",O,","
,and,O,CC
,OS,O,NNP
,of,O,IN
,the,B-device,DT
,compromised,I-device,JJ
,host,I-device,NN
,.,O,.
Sentence: 3658,ShiftyBug,B-software,NNP
,is,O,VBZ
,packed,O,VBN
,with,O,IN
,at,O,IN
,least,O,JJS
,eight,B-tool,CD
,publicly,I-tool,RB
,available,I-tool,JJ
,exploits,I-tool,NNS
,that,O,WDT
,can,O,MD
,perform,O,VB
,rooting,O,NN
,.,O,.
Sentence: 3659,ShimRat,B-software,NNP
,has,O,VBZ
,hijacked,O,VBN
,the,B-file,DT
,cryptbase.dll,I-file,NN
,within,O,IN
,migwiz.exe,B-tool,NN
,to,O,TO
,escalate,O,VB
,privileges,O,NNS
,.,O,.
Sentence: 3660,ShimRat,B-software,NNP
,communicated,O,VBD
,over,O,IN
,HTTP,B-tool,NNP
,and,O,CC
,HTTPS,B-tool,NNP
,with,O,IN
,C2,B-device,NNP
,servers,I-device,NNS
,.,O,.
Sentence: 3661,ShimRat,B-software,NNP
,has,O,VBZ
,installed,O,VBN
,a,B-file,DT
,registry,I-file,NN
,based,O,VBN
